时代曲,发行日期,1996年12月11日
时光倒流二十年,发行日期,1999年11月24日
时光隧道,发行日期,2014年05月15日
明年今日,发行日期,2002年07月24日
春光乍泄,发行日期,1999年11月24日
昨日,发行日期,1999年05月26日
是但求其爱,发行日期,2020年11月20日
暴殄天物,发行日期,2006年06月15日
暴风雨,发行日期,2015年03月17日
最佳损友,发行日期,2006年6月15日
最后今晚,发行日期,2006年12月01日
最后派对,发行日期,2011年02月22日
最后的嬉皮士,发行日期,2006年11月23日
有意无意,发行日期,1996年12月11日
梦的可能,发行日期,2015年07月13日
歌·颂,发行日期,2008年08月26日
每一个明天,发行日期,1999年05月26日
永远都天明,发行日期,1997年01月10日
沙龙,发行日期,2009年03月23日
没有你,发行日期,2001年07月17日
没有手机的日子,发行日期,2004年7月1日
沼气,发行日期,2011年02月22日
活着多好,发行日期,2001年11月08日
活跃症,发行日期,2000年09月29日
浮城,发行日期,2005年11月23日
浮夸,发行日期,2005年6月7日
海胆,发行日期,2017年10月9日
海胆,发行日期,2017年8月4日
海里睡人,发行日期,2018年12月12日
淘汰,发行日期,2007年4月24日
渐渐,发行日期,2018年06月22日
温室效应,发行日期,2000年9月29日
游离份子,发行日期,1996年12月11日
滑铁卢车站,发行日期,2007年10月18日
演唱会,发行日期,2007年10月18日
烂,发行日期,2005年6月7日
烟味,发行日期,2007年04月24日
热岛小夜曲,发行日期,2007年10月18日
热带雨林,发行日期,2001年11月08日
然后怎样,发行日期,2008年6月30日
爱你入骨,发行日期,2006年12月01日
爱到疯,发行日期,1997年01月10日
爱情转移,发行日期,2007年4月24日
爱情，幼稚！,发行日期,1996年12月11日
爱是一本书,发行日期,2007年04月24日
爱是怀疑,发行日期,2001年7月17日
爱没有左右,发行日期,1997年4月12日
爱的傀儡,发行日期,1997年11月01日
狂热革命,发行日期,2007年10月18日
猜情寻,发行日期,2003年07月22日
玛利奥派对,发行日期,2007年10月18日
现场直播,发行日期,1997年04月12日
生命有几好,发行日期,1997年
男人的错,发行日期,2002年04月02日
疯狂的朋友,发行日期,2018年12月12日
白玫瑰,发行日期,2006年11月23日
相信相依,发行日期,1998年05月26日
相信自己无限极,发行日期,2012年06月29日
看穿,发行日期,2011年11月11日
真相,发行日期,2003年07月22日
眼眉调,发行日期,1999年05月26日
破坏王,发行日期,2018年10月18日
碌卡,发行日期,2012年7月30日
神奇化妆师,发行日期,2011年11月11日
积木,发行日期,2011年11月11日
稳稳的幸福,发行日期,2013年1月31日
笑死朕,发行日期,2012年7月30日
第一个雅皮士,发行日期,2007年04月24日
第一类接触,发行日期,2002年12月01日
第五个现代化,发行日期,2000年09月01日
等,发行日期,2001年04月01日
等你爱我,发行日期,2010年12月22日
粤语残片,发行日期,2006年11月23日
终于一百日,发行日期,1998年12月10日
结束开始,发行日期,2001年11月08日
给你,发行日期,2009年09月23日
给爱丽斯,发行日期,2002年04月02日
绵绵,发行日期,2000年09月29日
美丽谎言,发行日期,2000年09月29日
老细我撇先,发行日期,2015年07月13日
致明日的舞,发行日期,2020年10月21日
苦瓜,发行日期,2011年02月22日
落花流水,发行日期,2006年06月15日
葡萄成熟时,发行日期,2005年6月7日
蓝色频闪灯,发行日期,2012年10月11日
蚊,发行日期,2012年7月30日
蠢,发行日期,2018年12月12日
裙下之臣,发行日期,2006年11月23日
要你的,发行日期,2003年04月01日
解药,发行日期,2006年11月23日
让我留在你身边,发行日期,2016年11月08日
讲故事,发行日期,2002年06月14日
讲男讲女,发行日期,2010年10月15日
请相信我,发行日期,1998年05月26日
谁来剪月光,发行日期,2017年8月4日
谁来剪月光,发行日期,2017年10月9日
谋情害命,发行日期,2009年09月23日
谢谢,发行日期,2003年04月01日
谢谢侬,发行日期,2002年4月2日
贝多芬与我,发行日期,1999年05月26日
超错,发行日期,2010年10月15日
跟我走好吗,发行日期,1997年04月12日
跳蚤市场,发行日期,2002年4月2日
转机,发行日期,1999年9月9日
还有什么可以送给你,发行日期,2009年3月23日
还要不要走,发行日期,2011年11月11日
这样的一个麻烦,发行日期,2009年09月23日
遇见了你,发行日期,2005年06月07日
遗失的国度,发行日期,2001年04月13日
那一夜有没有说,发行日期,1997年04月12日
那些让你死去活来的女孩,发行日期,2011年11月11日
酝酿,发行日期,1997年11月01日
重口味,发行日期,2012年
闪,发行日期,2007年10月18日
防不胜防,发行日期,2002年07月24日
阳性反应,发行日期,2001年11月08日
阿士匹灵,发行日期,2001年11月8日
阿怪,发行日期,2003年04月01日
阿牛,发行日期,2005年6月7日
阿猫阿狗,发行日期,2013年07月22日
陀飞轮,发行日期,2010年03月12日
陪你度过漫长岁月,发行日期,2015年10月14日
随意门,发行日期,2002年07月24日
零下几分钟,发行日期,2017年10月9日
非礼,发行日期,2012年7月30日
非走不可,发行日期,1999年11月24日
预感,发行日期,1997年11月01日
黄金时代,发行日期,1998年5月26日
黑夜不再来,发行日期,2000年07月21日
黑择明,发行日期,2006年11月23日
黑暗中漫舞,发行日期,2001年04月13日
黑面,发行日期,2002年07月24日
龙舌兰,发行日期,2018年12月12日
